Engineering Strain (unitless),Engineering Stress (Pa)
0.0527,43589743.58974359
0.0527,43589743.58974359
0.0528,43589743.58974359
0.0528,43589743.58974359
0.0529,43333333.333333336
0.0529,43333333.333333336
0.053,43333333.333333336
0.053099999999999994,43333333.333333336
0.053099999999999994,43333333.333333336
0.053200000000000004,43333333.333333336
0.053200000000000004,43333333.333333336
0.0533,43076923.07692308
0.0533,43076923.07692308
0.053399999999999996,43076923.07692308
0.0535,43076923.07692308
0.0535,43076923.07692308
0.0536,43076923.07692308
0.0536,43076923.07692308
0.0537,42820512.820512824
0.0537,42820512.820512824
0.0538,42820512.820512824
0.053899999999999997,42820512.820512824
0.053899999999999997,42820512.820512824
0.054000000000000006,42820512.820512824
0.054000000000000006,42820512.820512824
0.0541,42564102.56410257
0.0541,42564102.56410257
0.0542,42564102.56410257
0.054299999999999994,42564102.56410257
0.054299999999999994,42564102.56410257
0.054400000000000004,42564102.56410257
0.054400000000000004,42564102.56410257
0.0545,42307692.30769231
0.0545,42307692.30769231
0.0546,42307692.30769231
0.0547,42307692.30769231
0.0547,42307692.30769231
0.0548,42307692.30769231
0.0548,42307692.30769231
0.054900000000000004,42051282.051282056
0.055,42051282.051282056
0.055,42051282.051282056
0.055099999999999996,42051282.051282056
0.055099999999999996,42051282.051282056
0.0552,42051282.051282056
0.0552,41794871.79487179
0.0553,41794871.79487179
0.0553,41794871.79487179
0.0554,41794871.79487179
0.0555,41794871.79487179
0.0555,41794871.79487179
0.0556,41538461.538461536
0.0556,41538461.538461536
0.0557,41538461.538461536
0.0558,41538461.538461536
0.0558,41538461.538461536
0.0559,41538461.538461536
0.0559,41282051.28205128
0.055999999999999994,41282051.28205128
0.055999999999999994,41282051.28205128
0.056100000000000004,41282051.28205128
0.056100000000000004,41282051.28205128
0.0562,41025641.025641024
0.056299999999999996,41025641.025641024
0.056299999999999996,41025641.025641024
0.0564,41025641.025641024
