True Strain (unitless),True Stress (Pa)
0.035367143837291344,41440000.0
0.03546366427556906,41444000.0
0.03546366427556906,41444000.0
0.03556017539855088,41448000.0
0.03556017539855088,41713692.307692304
0.035656677208034684,41717717.94871795
0.035656677208034684,41717717.94871795
0.03575316970581784,41721743.58974359
0.0358496528936972,41725769.23076923
0.0358496528936972,41991538.46153846
0.03594612677346909,41995589.743589744
0.03594612677346909,41995589.743589744
0.03604259134692931,41999641.025641024
0.03604259134692931,41999641.025641024
0.03613904661587314,42269538.46153846
0.03613904661587314,42269538.46153846
0.03623549258209536,42273615.384615384
0.036331929247390204,42277692.307692304
0.036331929247390204,42277692.307692304
0.036428356613551406,42547692.307692304
0.036428356613551406,42547692.307692304
0.03652477468237217,42551794.871794865
0.03662118345564541,42555897.43589744
0.03662118345564541,42555897.43589744
0.03671758293516286,42826000.0
0.03671758293516286,42826000.0
0.0368139731227164,42830128.20512821
0.0368139731227164,42830128.20512821
0.03691035402009715,42834256.41025641
0.03691035402009715,43100307.692307696
0.03700672562909574,43104461.538461536
0.03710308795150226,43108615.384615384
0.03710308795150226,43108615.384615384
0.037199440989106304,43112769.23076923
0.037199440989106304,43112769.23076923
0.03729578474369693,43383076.92307692
0.03729578474369693,43383076.92307692
0.03739211921706269,43387256.41025641
0.037488444410991605,43391435.897435896
0.037488444410991605,43391435.897435896
0.03758476032727121,43661846.15384616
0.03758476032727121,43661846.15384616
0.037681066967688484,43666051.28205129
0.037681066967688484,43666051.28205129
0.03777736433402992,43670256.410256416
0.03787365242808149,43940769.23076923
0.03787365242808149,43940769.23076923
0.037969931251628626,43945000.0
0.037969931251628626,43945000.0
0.03806620080645628,43949230.76923077
0.03806620080645628,43949230.76923077
0.03816246109434886,44219846.15384615
0.03825871211709027,44224102.56410257
0.03825871211709027,44224102.56410257
0.038354953876463906,44228358.974358976
0.038354953876463906,44228358.974358976
0.038451186374252634,44499076.92307692
0.038451186374252634,44499076.92307692
0.03854740961223883,44503358.974358976
0.03864362359220453,44507641.02564103
0.03864362359220453,44507641.02564103
0.03873982831593065,44511923.07692309
0.03873982831593065,44778461.53846154
0.038836023785198216,44782769.23076924
0.038836023785198216,44782769.23076924
0.03893221000178754,44787076.92307693
0.0390283869674784,44791384.61538462
0.0390283869674784,44791384.61538462
0.03912455468405008,45062333.333333336
0.03912455468405008,45062333.333333336
0.03922071315328133,45066666.66666667
0.03931686237695041,45071000.0
0.03931686237695041,45071000.0
0.03941300235683506,45342051.28205129
0.03941300235683506,45342051.28205129
0.03950913309471249,45346410.256410256
0.03950913309471249,45346410.256410256
0.03960525459235942,45350769.23076923
0.03960525459235942,45350769.23076923
0.039701366851552046,45355128.20512821
0.03979746987406606,45626307.692307696
0.03979746987406606,45626307.692307696
0.03989356366167662,45630692.307692304
0.03989356366167662,45630692.307692304
0.03998964821615841,45635076.92307692
0.03998964821615841,45635076.92307692
0.04008572353928558,45639461.538461536
0.04018178963283176,45910769.23076923
0.04018178963283176,45910769.23076923
0.04027784649857008,45915179.48717949
0.04027784649857008,45915179.48717949
0.040373894138273164,45919589.743589744
0.040373894138273164,45919589.743589744
0.04046993255371312,46190999.99999999
0.04056596174666175,46195435.8974359
0.04056596174666175,46195435.8974359
0.04066198171888972,46199871.7948718
0.04066198171888972,46199871.7948718
0.040757992472167826,46204307.692307696
0.040757992472167826,46204307.692307696
0.04085399400826612,46475846.15384616
0.04094998632895417,46480307.692307696
0.04094998632895417,46480307.692307696
0.04104596943600102,46484769.23076923
0.04104596943600102,46484769.23076923
0.04114194333117521,46489230.76923077
0.04114194333117521,46489230.76923077
0.041237908016244766,46493692.30769231
0.04133386349297721,46765384.615384616
0.04133386349297721,46765384.615384616
0.041429809763139556,46769871.79487179
0.041429809763139556,46769871.79487179
0.04152574682849831,46774358.974358976
0.04152574682849831,46774358.974358976
0.04162167469081945,46778846.15384615
0.04171759335186847,46783333.333333336
0.04171759335186847,46783333.333333336
0.04181350281341035,47055179.48717949
0.04181350281341035,47055179.48717949
0.04190940307720956,47059692.307692304
0.04190940307720956,47059692.307692304
0.04200529414503007,47064205.12820513
0.042101176018635326,47068717.948717944
