True Strain (unitless),True Stress (Pa)
0.029267497680568143,23788710.25641026
0.02936460862990398,23896641.025641024
0.02946171014961905,24004592.307692308
0.02946171014961905,24110223.07692308
0.02955880224154443,24218205.128205128
0.029655884907510675,24326207.692307692
0.0297529581493478,24434230.76923077
0.029850021968885292,24542274.35897436
0.0299470763679521,24650338.461538464
0.030044121348376644,24758423.07692308
0.030141156911986808,24866528.205128204
0.030238183060609946,24974653.846153848
0.030335199796072885,25082799.999999996
0.030335199796072885,25162092.307692308
0.030432207120201914,25243833.333333332
0.03052920503482279,25378461.538461536
0.030626193541760747,25486676.923076924
0.03072317264284048,25621353.846153844
0.030820142339886364,25729612.820512824
0.03091710263472161,25837892.30769231
0.03101405352916954,25946192.30769231
0.03101405352916954,26051987.17948718
0.03111099502505273,26160317.94871795
0.03120792712419322,26268669.230769236
0.03130484982841253,26377041.025641028
0.03140176313953164,26458974.35897436
0.031498667059371016,26726153.846153844
0.03159556158975058,26728743.589743588
0.03169244673248973,26731333.333333332
0.031789322489407336,26998615.384615388
0.03188618886232173,27001230.76923077
0.03188618886232173,27001230.76923077
0.03198304585305074,27268589.743589744
0.03207989346341165,27271230.769230768
0.0321767316952212,27538666.666666668
0.032273560550295635,27541333.333333332
0.032370380030450646,27544000.0
0.03246719013750141,27811538.46153846
0.03256399087326258,27814230.769230768
0.032660782239548276,28081846.153846152
0.032660782239548276,28081846.153846152
0.03275756423817229,28084564.102564108
0.03285433687094728,28352256.410256412
0.03295110013968598,28355000.000000004
0.03304785404620042,28622769.230769232
0.03314459859230209,28625538.461538464
0.033241333779801936,28628307.692307692
0.03333805961051041,28896179.487179488
0.03343477608623742,28898974.35897436
0.033531483208792345,29166923.076923076
0.033531483208792345,29166923.076923076
0.03362818097998406,29169743.589743588
0.033724869401620894,29437769.230769232
0.03382154847551066,29440615.384615388
0.033918218203460644,29443461.53846154
0.03401487858727762,29711589.743589744
0.03411152962876782,29714461.53846154
0.034208171329736956,29982666.666666668
0.03430480369199024,29985564.102564104
0.03430480369199024,29985564.102564104
0.03440142671733232,30253846.153846152
0.034498040407567356,30256769.23076923
0.034594644764498965,30525128.205128204
0.03469123978993026,30528076.92307692
0.034787825485664024,30531025.641025644
0.03488440185350188,30799487.179487184
0.034980968895245594,30802461.53846154
0.03507752661269616,30805435.8974359
0.03507752661269616,31071000.000000004
0.035174075007654085,31074000.0
0.03527061408191933,31077000.0
0.035367143837291344,31345641.025641028
0.03546366427556906,31348666.666666668
0.03556017539855088,31351692.307692308
0.035656677208034684,31620435.897435896
0.03575316970581784,31623487.17948718
0.0358496528936972,31892307.692307692
0.03594612677346909,31895384.615384612
0.03594612677346909,31895384.615384612
0.03604259134692931,32164282.051282052
0.03613904661587314,32167384.615384616
0.03623549258209536,32436358.974358976
0.036331929247390204,32439487.17948718
0.036428356613551406,32442615.384615384
0.03652477468237217,32711692.307692304
0.03662118345564541,32714846.15384616
0.03671758293516286,32718000.000000004
0.03671758293516286,32984000.000000004
0.0368139731227164,32987179.48717949
0.03691035402009715,32990358.97435898
0.03700672562909574,33259615.384615388
